OBJECTID,ORIG_FID,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,Shape_Length,经度,纬度
899,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3089152,30.55342026
900,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3089255,30.55341812
901,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3089357,30.55341598
902,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3089459,30.55341384
903,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3089561,30.55341169
904,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3089663,30.55340955
905,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3089766,30.55340741
906,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3089868,30.55340527
907,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.308997,30.55340313
908,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3090072,30.55340099
909,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3090174,30.55339885
910,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3090277,30.55339671
911,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3090379,30.55339457
912,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3090481,30.55339242
913,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3090582,30.55338985
914,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3090682,30.55338688
915,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3090782,30.5533839
916,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3090883,30.55338093
917,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3090983,30.55337796
918,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3091083,30.55337499
919,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3091183,30.55337201
920,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3091283,30.55336904
921,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3091383,30.55336607
922,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3091483,30.55336309
923,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3091583,30.55336012
924,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3091683,30.55335715
925,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3091784,30.55335417
926,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3091884,30.5533512
927,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3091984,30.55334823
928,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3092084,30.55334526
929,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3092184,30.55334228
930,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3092284,30.55333931
931,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3092384,30.55333634
932,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3092484,30.55333336
933,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3092584,30.55333039
934,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3092685,30.55332742
935,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3092785,30.55332445
936,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3092885,30.55332147
937,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3092985,30.5533185
938,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3093085,30.55331553
939,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3093185,30.55331255
940,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3093285,30.55330958
941,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3093385,30.55330661
942,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3093485,30.55330363
943,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3093586,30.55330066
944,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3093686,30.55329769
945,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3093786,30.55329472
946,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3093886,30.55329174
947,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3093986,30.55328877
948,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3094086,30.5532858
949,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3094186,30.55328282
950,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3094286,30.55327985
951,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3094386,30.55327688
952,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3094487,30.5532739
953,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3094587,30.55327093
954,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3094687,30.55326796
955,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3094787,30.55326499
956,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3094887,30.55326201
957,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3094987,30.55325904
958,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3095087,30.55325607
959,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3095187,30.55325309
960,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3095287,30.55325012
961,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3095388,30.55324715
962,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3095488,30.55324418
963,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3095588,30.5532412
964,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3095688,30.55323823
965,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3095788,30.55323526
966,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3095888,30.55323228
967,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3095988,30.55322931
968,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3096088,30.55322634
969,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3096188,30.55322336
970,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3096289,30.55322039
971,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3096389,30.55321741
972,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3096489,30.55321443
973,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3096589,30.55321145
974,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3096689,30.55320848
975,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.309679,30.55320598
976,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3096893,30.55320429
977,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3096996,30.55320261
978,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3097099,30.55320093
979,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3097202,30.55319924
980,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3097306,30.55319756
981,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3097409,30.55319588
982,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3097512,30.55319419
983,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3097615,30.55319251
984,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3097718,30.55319083
985,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3097821,30.55318914
986,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3097924,30.55318746
987,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3098027,30.55318578
988,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.309813,30.55318409
989,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3098233,30.55318241
990,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3098336,30.55318073
991,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3098439,30.55317904
992,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3098542,30.55317736
993,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3098645,30.55317568
994,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3098748,30.55317399
995,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3098852,30.55317231
996,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3098955,30.55317062
997,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3099058,30.55316894
998,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3099161,30.55316726
999,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3099264,30.55316557
1000,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3099367,30.55316389
1001,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.309947,30.55316221
1002,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3099573,30.55316052
1003,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3099676,30.55315884
1004,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3099779,30.55315716
1005,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3099882,30.55315547
1006,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3099985,30.55315379
1007,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3100088,30.55315211
1008,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3100191,30.55315042
1009,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3100294,30.55314874
1010,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3100398,30.55314706
1011,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3100501,30.55314537
1012,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3100604,30.55314369
1013,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3100707,30.55314203
1014,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.310081,30.55314074
1015,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3100914,30.55313945
1016,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3101018,30.55313816
1017,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3101121,30.55313688
1018,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3101225,30.55313559
1019,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3101329,30.5531343
1020,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3101432,30.55313301
1021,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3101536,30.55313172
1022,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3101639,30.55313043
1023,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3101743,30.55312915
1024,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3101847,30.55312786
1025,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.310195,30.55312657
1026,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3102054,30.55312528
1027,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3102158,30.55312399
1028,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3102261,30.5531227
1029,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3102365,30.55312142
1030,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3102469,30.55312013
1031,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3102572,30.55311884
1032,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3102676,30.55311755
1033,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3102779,30.55311626
1034,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3102883,30.55311497
1035,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3102987,30.55311369
1036,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.310309,30.5531124
1037,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3103194,30.55311111
1038,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3103298,30.55310982
1039,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3103401,30.55310853
1040,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3103505,30.55310725
1041,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3103609,30.55310596
1042,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3103712,30.55310467
1043,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3103816,30.55310338
1044,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3103919,30.55310209
1045,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3104023,30.5531008
1046,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3104127,30.55309952
1047,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.310423,30.55309823
1048,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3104334,30.55309694
1049,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3104438,30.55309565
1050,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3104541,30.55309436
1051,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3104645,30.55309307
1052,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3104749,30.55309179
1053,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3104852,30.5530905
1054,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3104956,30.55308921
1055,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3105059,30.55308792
1056,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3105163,30.55308663
1057,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3105267,30.55308534
1058,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.310537,30.55308406
1059,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3105474,30.55308277
1060,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3105578,30.55308148
1061,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3105681,30.55308019
1062,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3105785,30.5530789
1063,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3105889,30.55307761
1064,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3105992,30.55307633
1065,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3106096,30.55307504
1066,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3106199,30.55307375
1067,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3106303,30.55307246
1068,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3106407,30.55307117
1069,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.310651,30.55306988
1070,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3106614,30.5530686
1071,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3106718,30.55306731
1072,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3106821,30.55306602
1073,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3106925,30.55306473
1074,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3107029,30.55306344
1075,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3107132,30.55306215
1076,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3107236,30.55306087
1077,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3107339,30.55305958
1078,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3107443,30.55305829
1079,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3107547,30.553057
1080,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.310765,30.55305571
1081,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3107754,30.55305442
1082,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3107858,30.55305314
1083,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3107961,30.55305185
1084,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3108065,30.55305056
1085,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3108169,30.55304927
1086,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3108272,30.55304798
1087,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3108376,30.55304669
1088,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3108479,30.55304541
1089,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3108583,30.55304412
1090,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3108687,30.55304283
1091,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.310879,30.55304154
1092,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3108894,30.55304025
1093,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3108998,30.55303896
1094,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3109101,30.55303768
1095,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3109205,30.55303639
1096,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3109309,30.5530351
1097,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3109412,30.55303381
1098,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3109516,30.55303252
1099,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3109619,30.55303123
1100,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3109723,30.55302995
1101,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3109827,30.55302866
1102,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.310993,30.55302737
1103,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3110034,30.55302608
1104,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3110138,30.55302479
1105,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3110241,30.5530235
1106,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3110345,30.55302222
1107,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3110449,30.55302093
1108,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3110552,30.55301964
1109,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3110656,30.55301835
1110,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3110759,30.55301706
1111,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3110863,30.55301577
1112,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3110967,30.55301449
1113,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.311107,30.5530132
1114,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3111174,30.55301191
1115,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3111278,30.55301062
1116,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3111381,30.55300933
1117,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3111485,30.55300804
1118,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3111589,30.55300676
1119,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3111692,30.55300547
1120,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3111796,30.55300418
1121,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3111899,30.55300289
1122,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3112003,30.5530016
1123,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3112107,30.55300031
1124,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.311221,30.55299903
1125,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3112314,30.55299774
1126,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3112418,30.55299645
1127,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3112521,30.55299516
1128,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3112625,30.55299387
1129,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3112728,30.55299258
1130,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3112832,30.5529913
1131,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3112936,30.55299001
1132,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3113039,30.55298872
1133,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3113143,30.55298743
1134,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3113247,30.55298614
1135,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.311335,30.55298485
1136,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3113454,30.55298356
1137,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3113558,30.55298228
1138,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3113661,30.55298099
1139,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3113765,30.5529797
1140,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3113868,30.55297841
1141,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3113972,30.55297712
1142,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3114076,30.55297583
1143,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3114179,30.55297455
1144,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3114283,30.55297326
1145,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3114387,30.55297197
1146,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.311449,30.55297068
1147,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3114594,30.55296939
1148,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3114698,30.5529681
1149,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3114801,30.55296682
1150,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3114905,30.55296553
1151,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3115008,30.55296424
1152,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3115112,30.55296295
1153,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3115216,30.55296166
1154,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3115319,30.55296037
1155,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3115423,30.55295909
1156,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3115527,30.5529578
1157,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.311563,30.55295651
1158,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3115734,30.55295522
1159,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3115838,30.55295393
1160,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3115941,30.55295264
1161,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3116045,30.55295136
1162,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3116148,30.55295007
1163,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3116252,30.55294878
1164,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3116356,30.55294749
1165,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3116459,30.5529462
1166,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3116563,30.55294491
1167,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3116667,30.55294363
1168,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.311677,30.55294234
1169,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3116874,30.55294105
1170,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3116978,30.55293976
1171,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3117081,30.55293847
1172,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3117185,30.55293718
1173,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3117288,30.55293589
1174,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3117392,30.55293461
1175,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3117496,30.55293332
1176,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3117599,30.55293203
1177,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3117703,30.55293074
1178,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3117807,30.55292945
1179,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.311791,30.55292816
1180,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3118014,30.55292688
1181,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3118118,30.55292559
1182,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3118221,30.5529243
1183,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3118325,30.55292301
1184,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3118428,30.55292172
1185,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3118532,30.55292043
1186,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3118636,30.55291915
1187,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3118739,30.55291786
1188,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3118843,30.55291657
1189,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3118947,30.55291528
1190,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.311905,30.55291399
1191,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3119154,30.5529127
1192,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3119258,30.55291142
1193,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3119361,30.55291013
1194,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3119465,30.55290884
1195,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3119568,30.55290755
1196,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3119672,30.55290626
1197,1,105570368,5122,residential,昙华林路, ,B,0,0,F,F,0,114.3119776,30.55290497
